,Date,Open,High,Low,Close,Volume,OpenInt,Product
9161,2013-08-28,169.17,171.5,163.25,166.45,14734886,1,Merchandising
9162,2013-08-29,164.21,167.75,162.51,166.06,9442271,0,House-Powering Battery
9163,2013-08-30,166.37,169.21,163.96,169.0,11017264,0,Electric Car
9164,2013-09-03,173.33,173.7,166.4,168.94,12049024,1,House-Powering Battery
9165,2013-09-04,169.77,171.62,165.56,170.62,11470189,1,Electric Car
9166,2013-09-05,170.1,171.5,168.25,169.93,6691470,0,Merchandising
9167,2013-09-06,168.57,169.7,165.15,166.97,8616261,1,House-Powering Battery
9168,2013-09-09,163.12,164.5,158.51,160.7,14340606,1,Merchandising
9169,2013-09-10,161.44,167.5,160.63,166.37,8961506,0,Electric Car
9170,2013-09-11,166.41,167.9,162.13,163.52,5829366,1,House-Powering Battery
9171,2013-09-12,164.0,166.76,160.51,164.93,6141724,0,House-Powering Battery
9172,2013-09-13,162.77,166.37,162.16,165.54,5408217,1,Electric Car
9173,2013-09-16,168.0,170.85,165.85,166.58,7587089,0,Electric Car
9174,2013-09-17,165.08,168.42,163.36,166.23,5499596,1,Merchandising
9175,2013-09-18,167.09,167.45,164.2,166.22,5420460,1,Merchandising
9176,2013-09-19,170.8,180.47,169.08,177.92,15585189,0,Merchandising
9177,2013-09-20,178.9,185.83,178.56,183.39,13394611,1,Merchandising
9178,2013-09-23,184.48,185.48,177.11,181.11,8185115,0,House-Powering Battery
9179,2013-09-24,179.14,184.96,177.65,182.33,6276525,0,House-Powering Battery
9180,2013-09-25,183.56,186.3,180.5,185.24,8245040,0,House-Powering Battery
9181,2013-09-26,186.7,189.68,185.61,188.64,6616743,0,House-Powering Battery
9182,2013-09-27,187.52,191.28,186.43,190.9,5920082,1,Electric Car
9183,2013-09-30,189.0,194.5,188.0,193.37,8929920,0,Electric Car
9184,2013-10-01,193.96,194.23,188.37,193.0,7759410,1,House-Powering Battery
9185,2013-10-02,188.59,191.83,175.4,180.95,20747555,0,House-Powering Battery
9186,2013-10-03,175.04,179.69,168.0,173.31,23795031,0,Merchandising
9187,2013-10-04,176.4,181.18,172.65,180.98,14393827,1,House-Powering Battery
9188,2013-10-07,182.38,186.73,180.26,183.07,11475373,1,Merchandising
9189,2013-10-08,184.4,185.93,173.21,174.73,13745964,0,Electric Car
9190,2013-10-09,174.73,174.99,161.5,168.78,15312580,0,Electric Car
9191,2013-10-10,173.09,175.75,169.69,172.93,8856308,1,House-Powering Battery
9192,2013-10-11,172.06,179.29,171.2,178.7,8305180,1,House-Powering Battery
9193,2013-10-14,175.0,182.5,174.15,179.72,7765468,1,Merchandising
9194,2013-10-15,185.28,188.79,183.18,183.94,10964705,0,House-Powering Battery
9195,2013-10-16,184.9,187.3,182.09,183.56,8199235,0,Electric Car
9196,2013-10-17,183.54,184.8,180.99,182.8,6696850,0,Merchandising
9197,2013-10-18,184.15,185.96,182.52,183.4,5919366,1,Electric Car
9198,2013-10-21,183.28,183.39,171.0,172.6,11524670,0,Merchandising
9199,2013-10-22,170.5,177.78,166.11,171.54,11391444,0,Merchandising
9200,2013-10-23,168.91,171.81,160.15,164.5,13324825,0,House-Powering Battery
9201,2013-10-24,165.0,174.5,162.83,173.15,10791066,0,House-Powering Battery
9202,2013-10-25,174.21,174.5,166.8,169.66,7591259,1,Electric Car
9203,2013-10-28,170.31,170.5,162.2,162.86,7841570,0,Electric Car
9204,2013-10-29,162.76,165.45,153.0,164.47,14111103,0,House-Powering Battery
9205,2013-10-30,164.63,167.68,158.17,159.22,8400365,1,Electric Car
9206,2013-10-31,155.67,162.44,153.3,159.94,9340455,0,House-Powering Battery
9207,2013-11-01,163.0,165.9,160.41,162.17,7178771,1,Merchandising
9208,2013-11-04,165.0,175.39,164.22,175.2,13088296,0,Electric Car
9209,2013-11-05,179.85,181.43,171.36,176.81,22281994,0,House-Powering Battery
9210,2013-11-06,154.81,160.73,146.35,151.16,31056137,0,House-Powering Battery
9211,2013-11-07,144.19,145.65,137.62,139.77,22247591,1,Merchandising
9212,2013-11-08,136.48,140.6,132.32,137.95,22468891,1,Electric Car
9213,2013-11-11,141.0,145.42,137.1,144.7,13986739,1,Merchandising
9214,2013-11-12,144.69,144.7,136.18,137.8,14950855,1,House-Powering Battery
9215,2013-11-13,140.84,142.37,136.34,138.7,12645626,0,Electric Car
9216,2013-11-14,138.92,140.4,134.11,137.6,12197344,1,Electric Car
9217,2013-11-15,136.85,137.95,134.35,135.45,9885349,0,Merchandising
9218,2013-11-18,135.27,135.45,119.61,121.58,23102019,1,House-Powering Battery
9219,2013-11-19,119.22,129.0,119.22,126.09,19803316,1,Merchandising
9220,2013-11-20,126.08,127.45,119.06,121.11,13840027,1,Electric Car
9221,2013-11-21,122.89,124.79,120.25,122.1,11896323,1,House-Powering Battery
9222,2013-11-22,121.58,122.75,117.93,121.38,11100202,1,House-Powering Battery
9223,2013-11-25,124.5,125.84,120.3,120.84,10269583,1,Electric Car
9224,2013-11-26,119.38,122.72,116.1,120.5,13876600,0,House-Powering Battery
9225,2013-11-27,121.31,126.95,119.52,126.94,12351585,0,House-Powering Battery
9226,2013-11-29,129.77,130.59,126.98,127.28,9716219,1,House-Powering Battery
9227,2013-12-02,126.35,128.55,123.93,124.17,7735175,1,Electric Car
9228,2013-12-03,132.68,144.94,131.59,144.7,25652319,1,House-Powering Battery
9229,2013-12-04,144.32,144.43,137.13,138.95,13136925,0,Merchandising
9230,2013-12-05,140.14,143.35,139.5,140.48,9285611,1,Electric Car
9231,2013-12-06,141.51,142.49,136.3,137.36,7905100,1,Merchandising
9232,2013-12-09,137.0,141.7,134.21,141.6,9050592,1,Merchandising
9233,2013-12-10,140.05,145.87,139.86,142.19,10735120,1,Electric Car
9234,2013-12-11,141.88,143.05,139.49,139.65,7132691,1,House-Powering Battery
9235,2013-12-12,139.8,148.24,138.53,147.47,10760862,0,House-Powering Battery
9236,2013-12-13,148.05,151.8,147.32,147.65,10597604,0,Electric Car
9237,2013-12-16,148.5,150.43,146.1,147.94,6669377,0,Merchandising
9238,2013-12-17,146.9,154.63,146.32,152.46,10481691,0,Electric Car
9239,2013-12-18,152.24,154.9,145.95,147.98,11572546,0,House-Powering Battery
9240,2013-12-19,146.9,147.0,139.1,140.72,12747406,1,Merchandising
9241,2013-12-20,141.58,144.35,141.58,143.24,7416288,0,Merchandising
9242,2013-12-23,144.85,146.24,142.6,143.55,5356321,0,House-Powering Battery
9243,2013-12-24,150.0,154.97,149.82,151.41,9941485,1,Electric Car
9244,2013-12-26,155.04,158.0,154.29,155.5,7126710,1,House-Powering Battery
9245,2013-12-27,155.3,155.5,150.8,151.12,5464678,0,Electric Car
9246,2013-12-30,151.12,154.81,150.75,152.44,4467563,0,Merchandising
9247,2013-12-31,152.32,153.2,148.66,150.43,4263838,0,Electric Car
9248,2014-01-02,149.8,152.48,146.55,150.1,6193413,0,Merchandising
9249,2014-01-03,150.0,152.19,148.6,149.56,4696630,1,House-Powering Battery
9250,2014-01-06,150.0,150.4,145.24,147.0,5365544,0,Electric Car
9251,2014-01-07,147.62,150.4,145.25,149.36,5036021,0,Merchandising
9252,2014-01-08,148.85,153.7,148.76,151.28,6165081,1,Electric Car
9253,2014-01-09,152.5,153.43,146.85,147.53,5384155,1,Merchandising
9254,2014-01-10,148.46,148.9,142.25,145.72,7449364,0,House-Powering Battery
9255,2014-01-13,145.78,147.0,137.82,139.34,6317607,0,Electric Car
9256,2014-01-14,140.51,162.0,136.67,161.27,27789131,0,Merchandising
9257,2014-01-15,168.45,172.23,162.1,164.13,20472959,1,House-Powering Battery
9258,2014-01-16,162.5,172.7,162.4,170.97,11972723,0,Electric Car
9259,2014-01-17,170.19,173.2,167.95,170.01,9211202,1,House-Powering Battery
9260,2014-01-21,171.24,177.29,170.81,176.68,9739925,0,Merchandising
9261,2014-01-22,177.81,180.32,174.76,178.56,7030302,0,Electric Car
9262,2014-01-23,177.23,182.38,173.42,181.5,7887989,1,House-Powering Battery
9263,2014-01-24,178.0,180.48,173.53,174.6,7699860,0,Merchandising
9264,2014-01-27,175.16,177.92,164.71,169.62,8730116,1,Electric Car
9265,2014-01-28,171.5,178.98,171.0,178.38,6110167,0,Electric Car
9266,2014-01-29,175.3,179.09,173.13,175.23,5952736,1,Merchandising
9267,2014-01-30,178.0,184.78,177.01,182.84,8569494,0,Merchandising
9268,2014-01-31,178.85,186.0,178.51,181.41,6509964,1,Merchandising
9269,2014-02-03,182.89,184.88,175.16,177.11,6774618,0,Electric Car
9270,2014-02-04,180.76,181.6,176.2,178.73,4687864,0,House-Powering Battery
9271,2014-02-05,178.36,180.59,169.36,174.42,7272428,0,Electric Car
9272,2014-02-06,176.15,180.11,176.0,178.38,5844548,1,Electric Car
9273,2014-02-07,181.25,186.63,179.6,186.53,8961249,0,Electric Car
9274,2014-02-10,189.34,199.3,189.32,196.56,12981696,1,House-Powering Battery
9275,2014-02-11,198.97,202.2,192.7,196.62,10713680,1,Merchandising
9276,2014-02-12,195.78,198.27,194.32,195.32,5177996,1,Electric Car
9277,2014-02-13,193.34,202.72,193.25,199.63,8128190,1,Merchandising
9278,2014-02-14,198.1,201.88,197.0,198.23,6171720,0,Merchandising
9279,2014-02-18,205.24,206.0,201.36,203.7,9346524,0,House-Powering Battery
9280,2014-02-19,203.7,203.7,193.41,193.64,16314376,0,House-Powering Battery
9281,2014-02-20,215.01,215.21,206.27,209.97,18013258,0,Merchandising
9282,2014-02-21,211.34,213.98,209.19,209.6,7827154,0,Electric Car
9283,2014-02-24,208.76,218.36,208.32,217.65,8299862,1,House-Powering Battery
9284,2014-02-25,230.0,259.2,228.45,248.0,32749141,1,House-Powering Battery
9285,2014-02-26,258.58,265.0,247.5,253.0,24719248,1,Merchandising
9286,2014-02-27,261.11,261.9,248.33,252.54,17958741,1,Electric Car
9287,2014-02-28,249.6,252.68,242.55,244.81,14605746,1,House-Powering Battery
9288,2014-03-03,237.26,251.65,234.99,250.56,13098203,0,Merchandising
9289,2014-03-04,258.48,260.0,252.83,254.84,8756370,1,Merchandising
9290,2014-03-05,256.72,256.99,251.8,252.66,5939333,1,House-Powering Battery
9291,2014-03-06,254.14,257.5,249.45,252.94,7367594,1,Merchandising
9292,2014-03-07,253.45,254.85,244.41,246.21,7815821,1,Merchandising
9293,2014-03-10,242.7,243.0,236.06,238.84,7745749,0,Merchandising
9294,2014-03-11,236.5,244.6,232.43,234.41,8836348,0,Merchandising
9295,2014-03-12,231.5,247.5,231.11,241.49,9763912,0,House-Powering Battery
9296,2014-03-13,243.79,244.19,234.0,237.79,6236325,1,Electric Car
9297,2014-03-14,235.29,236.94,228.32,230.97,8289518,1,House-Powering Battery
9298,2014-03-17,234.95,237.93,230.5,233.98,5912591,1,Electric Car
9299,2014-03-18,236.95,241.5,235.02,240.04,6242351,0,Electric Car
9300,2014-03-19,241.39,241.55,233.51,235.84,5068487,1,Electric Car
9301,2014-03-20,236.16,239.25,233.36,234.91,3817905,1,House-Powering Battery
9302,2014-03-21,236.02,236.2,227.5,228.89,8227312,0,Electric Car
9303,2014-03-24,229.9,229.9,210.27,220.17,11332947,0,Electric Car
9304,2014-03-25,224.14,227.05,217.9,220.44,7865373,1,House-Powering Battery
9305,2014-03-26,221.94,222.6,211.35,212.96,6907300,0,Merchandising
9306,2014-03-27,212.37,213.6,203.0,207.32,9505308,0,House-Powering Battery
9307,2014-03-28,212.9,216.72,210.27,212.37,9684763,1,House-Powering Battery
9308,2014-03-31,216.5,216.75,206.39,208.45,8375897,0,Electric Car
9309,2014-04-01,209.0,218.16,208.58,216.97,7364915,1,House-Powering Battery
9310,2014-04-02,220.0,230.89,218.05,230.29,10762713,0,Merchandising
9311,2014-04-03,230.3,235.73,222.0,225.4,10921080,1,Electric Car
9312,2014-04-04,226.49,228.27,211.25,212.23,11335611,1,Electric Car
9313,2014-04-07,205.81,216.2,203.51,207.52,9841678,1,Merchandising
9314,2014-04-08,210.18,216.49,206.42,215.46,6887148,1,Electric Car
9315,2014-04-09,216.76,218.45,210.89,216.93,5152368,1,Electric Car
9316,2014-04-10,216.82,217.5,203.79,204.19,7208117,1,Merchandising
9317,2014-04-11,200.74,207.0,198.6,203.78,9068589,1,Merchandising
9318,2014-04-14,207.94,208.44,194.41,198.09,7692903,1,House-Powering Battery
9319,2014-04-15,199.09,199.29,184.32,193.91,13664396,0,Electric Car
9320,2014-04-16,196.85,199.99,190.82,199.11,7204197,1,Electric Car
9321,2014-04-17,199.61,202.29,194.08,198.12,5928259,1,Electric Car
9322,2014-04-21,197.08,206.2,194.0,204.38,5263903,0,House-Powering Battery
9323,2014-04-22,206.25,219.33,205.01,218.64,9805662,1,Merchandising
9324,2014-04-23,216.25,216.74,207.0,207.99,7290336,1,Electric Car
9325,2014-04-24,210.81,212.8,203.2,207.86,5502813,0,House-Powering Battery
9326,2014-04-25,202.0,206.7,197.65,199.85,6993232,0,Electric Car
9327,2014-04-28,200.0,203.79,190.5,198.51,7036551,1,Electric Car
9328,2014-04-29,198.21,207.15,195.53,206.92,5780374,1,Merchandising
9329,2014-04-30,203.79,208.16,201.28,207.89,4441353,1,Electric Car
9330,2014-05-01,207.18,214.02,205.69,207.73,5442977,0,House-Powering Battery
9331,2014-05-02,208.51,211.36,206.52,210.91,4089467,0,Electric Car
9332,2014-05-05,209.48,217.69,208.52,216.61,5149239,0,House-Powering Battery
9333,2014-05-06,216.6,218.66,206.85,207.28,5633016,0,Electric Car
9334,2014-05-07,209.64,210.2,197.25,201.35,10129172,0,Electric Car
9335,2014-05-08,182.0,194.4,178.0,178.59,20046132,0,Merchandising
9336,2014-05-09,179.86,183.4,177.22,182.26,8492032,1,House-Powering Battery
9337,2014-05-12,183.87,187.19,179.88,184.67,7002342,1,Electric Car
9338,2014-05-13,183.76,191.34,183.0,190.16,7093762,1,Merchandising
9339,2014-05-14,188.95,193.48,187.1,190.62,5411450,1,Electric Car
9340,2014-05-15,189.98,192.66,185.3,188.59,6045418,1,House-Powering Battery
9341,2014-05-16,188.95,192.04,187.72,191.56,4487774,0,Merchandising
9342,2014-05-19,190.72,196.89,190.0,196.09,4569594,1,House-Powering Battery
9343,2014-05-20,196.93,199.33,193.07,195.3,5550191,1,House-Powering Battery
9344,2014-05-21,196.18,199.87,194.79,199.45,5286994,0,Electric Car
9345,2014-05-22,200.35,206.88,199.56,204.88,6214591,0,Merchandising
9346,2014-05-23,204.4,207.76,202.5,207.3,4009426,0,House-Powering Battery
9347,2014-05-27,208.52,213.87,207.7,211.56,5345373,0,House-Powering Battery
9348,2014-05-28,210.0,212.77,205.26,210.24,5495383,1,Merchandising
9349,2014-05-29,210.57,212.49,207.72,210.24,3692851,1,Electric Car
9350,2014-05-30,210.6,214.8,207.02,207.77,5585096,0,Merchandising
9351,2014-06-02,207.33,209.35,201.67,204.7,4665475,0,Electric Car
9352,2014-06-03,203.49,208.0,202.59,204.94,3865509,1,Electric Car
9353,2014-06-04,204.35,206.26,200.4,203.99,3433843,1,Electric Car
9354,2014-06-05,204.47,209.2,204.05,206.9,4057350,1,House-Powering Battery
9355,2014-06-06,209.75,210.81,207.18,208.17,3074497,1,House-Powering Battery
9356,2014-06-09,207.95,209.99,204.2,205.31,2797244,0,Merchandising
9357,2014-06-10,204.43,206.97,201.55,202.3,3522300,0,Electric Car
9358,2014-06-11,201.5,205.0,199.25,204.47,3978180,1,House-Powering Battery
9359,2014-06-12,205.1,209.88,202.71,203.52,5993979,1,House-Powering Battery
9360,2014-06-13,204.5,206.79,201.58,206.42,3545324,0,Electric Car
9361,2014-06-16,206.76,225.49,206.26,224.61,13239209,0,Merchandising
9362,2014-06-17,224.0,235.54,222.85,231.67,13301422,1,House-Powering Battery
9363,2014-06-18,231.5,231.71,226.12,227.12,6944037,0,House-Powering Battery
9364,2014-06-19,228.88,235.31,227.0,227.79,8797395,1,Electric Car
9365,2014-06-20,228.52,231.29,226.2,229.59,4906472,1,Electric Car
9366,2014-06-23,229.51,238.99,228.22,237.22,7796231,1,Electric Car
9367,2014-06-24,238.66,241.88,231.63,232.5,8079243,1,Merchandising
9368,2014-06-25,233.05,237.55,230.24,236.89,5801846,1,House-Powering Battery
9369,2014-06-26,237.17,240.4,234.21,235.6,5121843,0,Merchandising
9370,2014-06-27,234.69,240.0,234.5,239.06,5637421,0,Electric Car
9371,2014-06-30,239.55,244.49,239.0,240.06,4831291,1,Electric Car
9372,2014-07-01,242.46,243.44,238.7,239.72,4340128,1,House-Powering Battery
9373,2014-07-02,240.66,242.33,227.07,229.43,8035000,1,House-Powering Battery
9374,2014-07-03,231.44,231.9,224.0,229.25,5166716,0,House-Powering Battery
9375,2014-07-07,227.5,229.78,220.4,222.66,5897694,1,House-Powering Battery
9376,2014-07-08,218.65,220.96,214.27,219.07,7841502,1,Electric Car
9377,2014-07-09,221.27,224.22,219.21,223.06,4117212,1,House-Powering Battery
9378,2014-07-10,217.18,222.22,216.04,219.46,4864542,1,Electric Car
9379,2014-07-11,220.61,221.6,217.6,218.13,3305747,1,House-Powering Battery
9380,2014-07-14,219.99,228.79,215.45,226.7,7206545,1,House-Powering Battery
9381,2014-07-15,226.84,227.65,218.1,219.58,5726064,1,Electric Car
9382,2014-07-16,221.92,224.8,216.82,217.16,4047671,1,Merchandising
9383,2014-07-17,216.16,220.55,213.6,215.4,4649760,0,Merchandising
9384,2014-07-18,215.95,221.21,215.93,220.02,4258376,1,Merchandising
9385,2014-07-21,217.25,223.21,216.72,220.54,3824868,0,Merchandising
9386,2014-07-22,222.19,223.3,219.11,219.58,2730401,0,Electric Car
9387,2014-07-23,220.01,224.75,219.43,222.49,3087517,1,House-Powering Battery
9388,2014-07-24,223.25,225.1,220.8,223.54,3246682,0,Electric Car
9389,2014-07-25,222.72,226.97,221.75,223.57,3090136,1,Merchandising
9390,2014-07-28,224.25,232.0,221.4,224.82,6514856,1,Electric Car
9391,2014-07-29,226.61,228.3,224.86,225.01,3384687,0,House-Powering Battery
9392,2014-07-30,221.76,229.6,221.04,228.92,4924943,0,Electric Car
9393,2014-07-31,229.26,231.4,221.5,223.3,7718864,0,Merchandising
9394,2014-08-01,226.02,237.5,226.0,233.27,11896312,0,House-Powering Battery
9395,2014-08-04,234.38,240.5,233.27,238.52,5964318,1,Merchandising
9396,2014-08-05,237.31,242.99,235.69,238.49,5385394,1,Merchandising
9397,2014-08-06,238.9,251.42,238.58,248.93,9238110,1,Merchandising
9398,2014-08-07,250.12,256.69,249.12,252.39,7469091,1,House-Powering Battery
9399,2014-08-08,251.16,251.76,246.5,248.13,5097742,0,House-Powering Battery
9400,2014-08-11,255.14,263.74,255.0,259.32,8096395,0,Electric Car
9401,2014-08-12,258.08,260.3,254.58,259.96,6384343,1,Merchandising
9402,2014-08-13,262.01,265.64,259.61,260.31,6923841,0,Electric Car
9403,2014-08-14,262.49,263.0,256.5,261.38,4124822,0,Merchandising
9404,2014-08-15,261.48,262.09,258.5,262.01,3862040,0,Electric Car
9405,2014-08-18,263.25,267.26,259.75,259.94,5845045,1,House-Powering Battery
9406,2014-08-19,258.87,259.33,251.62,256.76,5339441,0,Merchandising
9407,2014-08-20,254.67,258.74,253.0,255.71,3020975,1,Electric Car
9408,2014-08-21,256.52,258.8,253.26,254.34,2917881,1,Electric Car
9409,2014-08-22,254.54,256.95,252.61,256.78,2836116,1,Electric Car
9410,2014-08-25,258.19,263.68,258.19,262.55,4316612,0,House-Powering Battery
9411,2014-08-26,264.98,265.5,261.66,261.74,3821689,1,Merchandising
9412,2014-08-27,263.5,264.24,260.29,263.25,2988243,1,Electric Car
9413,2014-08-28,261.89,264.48,261.64,263.86,2847795,1,Merchandising
9414,2014-08-29,268.7,272.0,267.51,269.7,6450933,1,Merchandising
9415,2014-09-02,275.5,284.89,274.3,284.12,9837877,0,House-Powering Battery
9416,2014-09-03,287.67,288.0,280.1,281.19,6776476,0,Electric Car
9417,2014-09-04,284.1,291.42,280.4,286.04,8336181,1,Merchandising
9418,2014-09-05,282.5,282.9,272.51,277.39,11172960,1,Electric Car
9419,2014-09-08,277.99,284.88,277.52,282.11,5503257,1,House-Powering Battery
9420,2014-09-09,282.99,285.49,277.0,278.48,4566607,1,Merchandising
9421,2014-09-10,279.5,281.41,273.66,281.1,3783298,1,Merchandising
9422,2014-09-11,280.46,284.79,278.63,280.31,3766514,1,Electric Car
9423,2014-09-12,280.77,282.39,277.0,279.2,3326702,1,House-Powering Battery
9424,2014-09-15,274.37,274.4,249.13,253.86,16462666,0,House-Powering Battery
9425,2014-09-16,255.15,262.46,252.42,260.74,8301533,1,Electric Car
9426,2014-09-17,262.61,264.7,259.5,261.38,5179248,0,Electric Car
9427,2014-09-18,263.37,265.6,262.32,263.82,3695295,1,Electric Car
9428,2014-09-19,257.99,261.43,255.27,259.32,6811091,0,House-Powering Battery
9429,2014-09-22,255.0,256.02,244.71,250.03,8220530,1,House-Powering Battery
9430,2014-09-23,245.22,253.8,245.0,250.41,5659586,0,Electric Car
9431,2014-09-24,251.12,252.84,247.04,252.14,3751422,1,Merchandising
9432,2014-09-25,252.52,254.96,246.1,246.95,4841166,0,House-Powering Battery
9433,2014-09-26,248.25,249.73,246.07,246.6,3797706,1,Merchandising
9434,2014-09-29,244.0,248.64,241.38,245.26,4853799,0,House-Powering Battery
9435,2014-09-30,246.92,247.65,240.12,242.68,4246852,1,Electric Car
9436,2014-10-01,242.2,242.66,235.65,240.24,5944624,0,House-Powering Battery
9437,2014-10-02,250.2,252.79,245.36,251.42,8999601,1,Electric Car
9438,2014-10-03,253.1,256.5,251.03,255.21,5407349,0,Merchandising
9439,2014-10-06,259.13,262.49,257.8,260.62,7716440,1,Merchandising
9440,2014-10-07,258.53,261.46,255.73,259.57,4487025,1,House-Powering Battery
9441,2014-10-08,260.1,262.88,252.64,259.28,5059361,1,Electric Car
9442,2014-10-09,262.25,265.54,254.4,257.01,7354414,0,Merchandising
9443,2014-10-10,244.64,245.89,235.2,236.91,12890700,0,House-Powering Battery
9444,2014-10-13,238.57,238.96,221.0,224.59,11271995,0,Merchandising
9445,2014-10-14,228.25,232.47,223.0,227.06,7108069,0,Electric Car
9446,2014-10-15,220.0,230.99,217.32,229.7,9149317,0,House-Powering Battery
9447,2014-10-16,219.72,229.92,219.1,226.35,5402281,0,Electric Car
9448,2014-10-17,233.38,234.77,226.55,227.48,10551252,1,House-Powering Battery
9449,2014-10-20,226.72,232.4,225.51,230.47,3497790,1,Merchandising
9450,2014-10-21,234.28,235.39,230.8,235.34,4125337,1,Merchandising
9451,2014-10-22,233.19,237.39,230.56,231.1,4120286,0,House-Powering Battery
9452,2014-10-23,234.65,236.28,232.0,235.29,3494532,1,House-Powering Battery
9453,2014-10-24,236.27,237.8,231.2,235.24,3464095,0,House-Powering Battery
9454,2014-10-27,234.25,234.61,220.31,221.67,9553270,1,House-Powering Battery
9455,2014-10-28,229.6,244.6,228.25,242.77,10516245,0,Merchandising
9456,2014-10-29,241.2,241.5,235.64,238.1,4967639,1,House-Powering Battery
9457,2014-10-30,238.14,240.5,235.06,238.66,3228321,0,Merchandising
9458,2014-10-31,242.51,243.12,238.75,241.7,3775327,0,House-Powering Battery
9459,2014-11-03,243.0,247.56,241.32,242.59,4204811,0,House-Powering Battery
9460,2014-11-04,240.49,242.35,236.53,238.93,3680397,0,Electric Car
9461,2014-11-05,241.0,241.36,230.53,230.97,8991482,1,House-Powering Battery
9462,2014-11-06,234.72,246.69,228.5,241.22,15348559,1,Electric Car
9463,2014-11-07,242.19,242.84,237.2,240.2,5159550,0,House-Powering Battery
9464,2014-11-10,239.11,242.88,236.8,241.93,4575961,0,Merchandising
9465,2014-11-11,242.55,251.82,242.0,251.08,7951559,1,Merchandising
9466,2014-11-12,249.72,252.34,245.58,249.1,5868808,1,Merchandising
9467,2014-11-13,250.62,255.75,250.25,251.7,6233778,0,Merchandising
9468,2014-11-14,250.0,258.85,248.5,258.68,6098847,1,Electric Car
9469,2014-11-17,257.49,259.0,252.02,253.98,4024178,1,Merchandising
9470,2014-11-18,255.86,259.99,255.51,257.7,4473070,1,Electric Car
9471,2014-11-19,250.35,251.88,245.6,247.74,7914901,1,Electric Car
9472,2014-11-20,248.0,250.93,246.0,248.71,3586796,1,Merchandising
9473,2014-11-21,252.21,252.78,242.17,242.78,7481836,0,Merchandising
9474,2014-11-24,245.2,247.6,240.64,246.72,4787832,1,Merchandising
9475,2014-11-25,247.35,249.72,246.09,248.09,3156210,0,Merchandising
9476,2014-11-26,248.34,249.0,246.6,248.44,1981459,0,Merchandising
9477,2014-11-28,245.35,246.69,242.52,244.52,2119688,1,Merchandising
9478,2014-12-01,241.16,242.47,229.01,231.64,8617984,1,Electric Car
9479,2014-12-02,234.33,234.88,228.0,231.43,5884948,1,House-Powering Battery
9480,2014-12-03,226.04,229.72,225.5,229.3,5304525,0,Merchandising
9481,2014-12-04,228.92,230.9,227.81,228.28,3872336,0,Electric Car
9482,2014-12-05,228.67,229.39,222.26,223.71,6062811,0,Electric Car
9483,2014-12-08,221.21,224.86,212.34,214.36,9224167,0,House-Powering Battery
9484,2014-12-09,209.48,217.73,204.27,216.89,9428797,0,Merchandising
9485,2014-12-10,214.13,216.77,207.7,209.84,7310273,0,Electric Car
9486,2014-12-11,210.53,215.43,208.23,208.88,6693472,1,Merchandising
9487,2014-12-12,204.82,211.68,204.5,207.0,7171525,0,Electric Car
9488,2014-12-15,209.27,209.8,202.67,204.04,5216516,0,House-Powering Battery
9489,2014-12-16,200.75,203.68,195.37,197.81,8419521,0,Merchandising
9490,2014-12-17,193.06,206.65,192.65,205.82,7365964,1,Electric Car
9491,2014-12-18,212.38,218.44,211.8,218.26,7481412,0,House-Powering Battery
9492,2014-12-19,220.19,220.4,214.5,219.29,6906351,0,Electric Car
9493,2014-12-22,219.99,224.06,218.26,222.6,4806071,0,Merchandising
9494,2014-12-23,223.81,224.32,219.52,220.97,4512342,0,Merchandising
9495,2014-12-24,219.77,222.5,219.25,222.26,1333518,1,House-Powering Battery
9496,2014-12-26,221.51,228.5,221.5,227.82,3326266,0,House-Powering Battery
9497,2014-12-29,226.9,227.91,224.02,225.71,2811510,1,Electric Car
9498,2014-12-30,223.99,225.65,221.4,222.23,2902982,1,Electric Car
9499,2014-12-31,223.09,225.68,222.25,222.41,2401892,0,Electric Car
9500,2015-01-02,222.87,223.25,213.26,219.31,4764103,0,Electric Car
9501,2015-01-05,214.5,216.5,207.16,210.09,5365874,0,House-Powering Battery
9502,2015-01-06,210.06,214.2,204.21,211.28,6261603,1,House-Powering Battery
9503,2015-01-07,213.35,214.78,209.78,210.95,2967650,1,House-Powering Battery
9504,2015-01-08,212.81,213.8,210.01,210.62,3442304,0,Merchandising
9505,2015-01-09,208.92,209.98,204.96,206.66,4668185,0,House-Powering Battery
9506,2015-01-12,203.05,204.47,199.25,202.21,5950245,1,House-Powering Battery
9507,2015-01-13,203.32,207.61,200.91,204.25,4447745,1,Merchandising
9508,2015-01-14,185.83,195.2,185.0,192.69,11550804,1,Merchandising
9509,2015-01-15,194.49,195.75,190.0,191.87,5215021,0,Merchandising
9510,2015-01-16,190.7,194.49,189.65,193.07,3603059,0,Merchandising
9511,2015-01-20,193.87,194.12,187.04,191.93,6100563,0,Electric Car
9512,2015-01-21,189.55,198.68,189.55,196.57,5389193,0,House-Powering Battery
9513,2015-01-22,197.0,203.24,195.2,201.62,5576260,1,Electric Car
9514,2015-01-23,200.16,203.5,198.33,201.29,4458009,0,Electric Car
9515,2015-01-26,201.83,208.62,201.05,206.55,3232634,1,Electric Car
9516,2015-01-27,204.41,208.03,203.3,205.98,2780619,1,House-Powering Battery
9517,2015-01-28,206.11,206.37,198.42,199.37,3120021,1,Merchandising
9518,2015-01-29,201.07,205.98,196.5,205.2,3546947,0,House-Powering Battery
